,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,frisk_performed,search_person,search_vehicle,reason_for_frisk,reason_for_search,reason_for_stop
4244,19.0,white,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
4245,19.0,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
4246,18.0,black,female,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
4254,24.0,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
4274,30.0,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
4299,30.0,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
4308,21.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
4348,19.0,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
4373,36.0,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
4374,42.0,white,female,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
4375,21.0,white,female,True,False,False,False,False,True,True,,Suspicious Movement,Stop Light/Sign Violation
4390,29.0,white,male,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
4391,45.0,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
4432,28.0,hispanic,male,False,True,False,True,False,False,True,,Observation of Suspected Contraband,Driving While Impaired
4433,20.0,black,male,False,True,False,True,False,False,True,,Observation of Suspected Contraband,Speed Limit Violation
4478,20.0,black,male,False,True,False,True,False,False,True,,Observation of Suspected Contraband,Speed Limit Violation
4485,40.0,black,male,True,False,False,False,False,True,False,,Suspicious Movement,Speed Limit Violation
4529,19.0,black,female,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
4544,23.0,hispanic,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
4549,20.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
4566,19.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Seat Belt Violation
4569,32.0,black,female,False,True,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
4612,35.0,black,male,False,True,False,True,False,False,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
4616,26.0,white,male,False,False,True,False,False,False,True,,Suspicious Movement,Safe Movement Violation
4617,34.0,black,female,False,True,False,False,False,True,True,,Suspicious Movement,Investigation
4629,26.0,white,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Speed Limit Violation
4652,45.0,black,male,False,True,False,True,False,True,True,,Suspicious Movement,Safe Movement Violation
4670,57.0,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
4693,19.0,white,male,True,False,False,False,False,True,True,,Other Official Information,Investigation
4720,25.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
4726,35.0,black,male,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
4735,27.0,white,male,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
4750,27.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
4758,30.0,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
4768,32.0,black,male,True,False,False,True,False,True,True,,Other Official Information,Stop Light/Sign Violation
4778,50.0,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
4779,32.0,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
4790,18.0,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
4852,22.0,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Other Motor Vehicle Violation
4876,31.0,black,male,False,False,True,False,True,False,False,Suspicious Movement,Suspicious Movement,Safe Movement Violation
4877,27.0,black,male,False,False,True,False,False,True,True,,Other Official Information,Investigation
4899,35.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
4942,20.0,white,female,False,True,False,False,False,False,True,,Suspicious Movement,Vehicle Regulatory Violation
4943,20.0,hispanic,male,False,False,True,False,False,True,True,,Suspicious Movement,Safe Movement Violation
4967,21.0,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
4982,35.0,black,male,False,True,False,False,False,True,True,,Other Official Information,Safe Movement Violation
5016,18.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
5019,41.0,black,male,True,False,False,False,False,True,True,,Other Official Information,Seat Belt Violation
5028,38.0,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
5122,24.0,hispanic,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
5139,24.0,black,male,False,True,False,True,False,True,True,,Other Official Information,Seat Belt Violation
5140,24.0,black,male,False,False,True,True,False,True,True,,Other Official Information,Vehicle Regulatory Violation
5168,24.0,black,female,True,False,False,True,False,True,True,,Other Official Information,Speed Limit Violation
5178,24.0,unknown,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
5179,30.0,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
5197,46.0,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Investigation
5198,23.0,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
5203,22.0,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Safe Movement Violation
5216,49.0,white,female,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
5223,24.0,hispanic,female,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Investigation
5283,32.0,black,male,True,False,False,True,False,True,True,,Suspicious Movement,Stop Light/Sign Violation
5304,41.0,white,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
5305,45.0,black,female,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
5308,16.0,white,male,False,True,False,False,False,True,True,,Suspicious Movement,Speed Limit Violation
5339,24.0,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
5346,30.0,black,male,True,False,False,False,False,True,True,,Suspicious Movement,Vehicle Equipment Violation
5360,34.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
5363,23.0,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
5366,22.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
5369,20.0,hispanic,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
5382,19.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
5383,19.0,white,male,True,False,False,False,False,True,True,,Suspicious Movement,Investigation
5392,21.0,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Investigation
5397,18.0,hispanic,male,False,True,False,False,False,False,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
5414,35.0,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
5423,25.0,white,female,False,True,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
5428,52.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
5436,55.0,black,male,False,True,False,True,False,True,True,,Other Official Information,Investigation
5437,20.0,black,male,False,True,False,False,True,True,True,Erratic/Suspicious Behavior,Erratic/Suspicious Behavior,Speed Limit Violation
5463,22.0,black,male,False,True,False,False,False,True,False,,Suspicious Movement,Seat Belt Violation
5474,40.0,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
5486,43.0,black,male,False,True,False,True,False,True,True,,Suspicious Movement,Other Motor Vehicle Violation
5536,42.0,black,male,False,True,False,False,False,False,True,,Witness Observation,Vehicle Equipment Violation
5552,20.0,black,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
5555,34.0,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
5596,29.0,black,male,False,False,True,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
5607,29.0,white,male,False,False,True,False,True,True,True,Erratic/Suspicious Behavior,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
5624,47.0,black,male,False,False,True,True,False,True,True,,Erratic/Suspicious Behavior,Stop Light/Sign Violation
5635,58.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
5636,31.0,white,male,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
5651,17.0,asian/pacific islander,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
5664,39.0,white,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
5665,34.0,white,male,False,True,False,False,False,True,True,,Other Official Information,Investigation
5734,26.0,black,female,False,True,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
5766,24.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
5804,43.0,white,female,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
5843,19.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Stop Light/Sign Violation
5851,18.0,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
5861,23.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
5868,23.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
5884,27.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Investigation
5894,25.0,white,male,False,True,False,False,False,True,True,,Other Official Information,Seat Belt Violation
5923,21.0,white,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Investigation
5925,45.0,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
