,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,frisk_performed,search_person,search_vehicle,reason_for_frisk,reason_for_search,reason_for_stop
391637,22,hispanic,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
391638,37,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391639,27,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
391640,20,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
391641,40,white,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
391642,35,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
391643,23,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
391644,39,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
391645,48,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
391646,37,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
391647,30,white,male,True,False,False,False,False,True,False,,Suspicious Movement,Driving While Impaired
391648,24,white,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391649,23,white,female,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
391650,38,white,male,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Driving While Impaired
391651,23,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
391652,25,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391653,32,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391654,41,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
391655,38,hispanic,male,False,True,False,False,False,True,True,,Other Official Information,Driving While Impaired
391656,46,asian/pacific islander,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391657,22,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391658,26,black,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391659,53,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391660,26,white,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391661,48,white,male,True,False,False,False,False,True,False,,Observation of Suspected Contraband,Driving While Impaired
391662,25,black,male,True,False,False,True,False,True,True,,Other Official Information,Vehicle Regulatory Violation
391663,22,black,male,False,False,True,False,True,True,False,Erratic/Suspicious Behavior|Other Official Information,Erratic/Suspicious Behavior|Other Official Information,Vehicle Regulatory Violation
391664,51,white,male,False,True,False,True,False,False,True,,Observation of Suspected Contraband|Other Official Information,Vehicle Regulatory Violation
391665,33,white,female,False,True,False,False,False,False,True,,Other Official Information,Vehicle Regulatory Violation
391666,46,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391667,19,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
391668,27,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
391669,23,black,male,False,True,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
391670,30,black,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
391671,26,white,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391672,25,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Vehicle Regulatory Violation
391673,50,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
391674,19,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
391675,49,white,male,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Driving While Impaired
391676,22,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391677,42,white,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391678,29,black,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391679,31,black,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391680,28,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391681,38,black,male,False,True,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
391682,27,hispanic,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
391683,23,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
391684,16,hispanic,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
391685,38,black,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391686,29,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391687,24,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391688,41,white,male,True,False,False,False,False,True,False,,Observation of Suspected Contraband,Driving While Impaired
391689,30,white,female,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
391690,24,hispanic,male,False,True,False,False,False,True,False,,Erratic/Suspicious Behavior|Suspicious Movement,Vehicle Regulatory Violation
391691,27,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
391692,24,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391693,31,white,female,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
391694,48,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
391695,28,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
391696,24,white,male,True,False,False,False,False,True,False,,Suspicious Movement,Driving While Impaired
391697,32,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
391698,64,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
391699,23,white,male,True,False,False,False,False,True,True,,Suspicious Movement,Driving While Impaired
391700,25,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
391701,26,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
391702,23,white,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
391703,30,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
391704,24,hispanic,female,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
391705,36,black,male,False,False,True,False,True,False,True,Other Official Information|Erratic/Suspicious Behavior,Other Official Information|Erratic/Suspicious Behavior,Vehicle Regulatory Violation
391706,20,white,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
391707,42,white,female,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
391708,19,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
391709,32,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
391710,28,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
391711,25,white,male,True,False,False,False,False,True,False,,Witness Observation,Driving While Impaired
391712,30,white,male,True,False,False,False,False,True,False,,Observation of Suspected Contraband,Driving While Impaired
391713,42,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
391714,23,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
391715,38,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
391716,37,black,female,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
391717,28,black,male,True,False,False,False,False,True,False,,Observation of Suspected Contraband,Driving While Impaired
391718,26,white,female,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
