,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,search_person,search_vehicle,reason_for_search,reason_for_stop
2677673,29.0,black,male,False,True,False,False,True,True,prob,------.-(b)
2677674,23.0,white,female,True,False,False,False,True,True,prob,------(f)
2677675,23.0,white,male,False,True,False,False,True,True,k-,------(b)
2677676,44.0,white,female,True,False,False,False,True,True,k-,------(a-)
2678255,27.0,white,male,True,False,False,False,True,True,prob,------.-(b)
2678256,28.0,white,male,True,False,False,False,True,True,prob,------.-(b)
2678257,49.0,white,female,True,False,False,False,True,True,prob,--*
2678258,24.0,black,male,False,False,True,False,True,True,prob,------(h)
2678259,18.0,black,male,False,False,True,False,True,True,prob,------.-(b)
2678260,27.0,white,male,False,True,False,False,True,True,k-,--*
2678261,26.0,white,male,False,False,True,False,True,True,prob,------(a)
2678262,25.0,black,male,True,False,False,False,True,True,prob,----a
2678263,23.0,white,male,True,False,False,False,True,True,k-,------.-(b)
2678264,23.0,black,male,False,False,False,False,True,True,prob,--
2678265,17.0,white,male,False,False,True,False,True,True,prob,------(c-)
2678266,18.0,white,male,False,False,True,False,True,True,prob,------(a)
2678983,26.0,black,male,True,False,False,False,True,True,prob,------.-
2678984,31.0,black,male,False,False,True,False,True,True,k-,------.-(b)
2678985,24.0,white,male,True,False,False,False,True,True,prob,------.-(b)
2678986,20.0,black,male,False,False,True,False,True,True,k-,------.-(b)
2678987,26.0,white,male,True,False,False,False,True,True,k-,------(f)
2678988,26.0,black,male,True,False,False,False,True,True,prob,---.--b
2678989,20.0,white,male,False,True,False,False,True,True,prob,--
2678990,30.0,white,male,True,False,False,False,True,False,incarrest,------(c-)
2678991,23.0,black,male,False,False,False,False,True,True,prob,--*
2679759,21.0,white,female,True,False,False,False,True,True,prob,------(a-)
2679760,33.0,white,male,False,False,True,False,True,True,prob,------(h)
2679761,35.0,black,male,False,False,False,False,False,True,prob,--
2679762,24.0,black,male,True,False,False,False,False,True,prob,------(e)
2679763,25.0,black,male,True,False,False,False,True,True,prob,------(a-)
2679764,27.0,black,male,False,False,True,False,False,True,cons,------.-(b)
2679765,21.0,black,male,False,True,False,False,True,True,prob,------(a-)
2679766,23.0,white,male,False,False,False,False,True,True,prob,--*
2679767,28.0,white,male,False,False,True,False,True,True,exigent,-----(b)
2679768,48.0,black,male,False,False,False,False,True,True,prob,--*
2679769,41.0,white,male,False,False,True,False,True,True,prob,------(d)
2679770,43.0,hispanic,male,False,False,True,False,False,True,k-,------(b)
2679771,50.0,black,male,False,True,False,False,False,True,k-,------(b)
2680653,28.0,white,female,True,False,False,False,True,True,k-,------(a)
2680654,27.0,black,male,False,False,True,False,True,True,prob,------(i-)
2680655,32.0,black,male,True,False,False,False,True,True,prob,--
2680656,21.0,white,male,True,False,False,False,True,True,prob,------(a)
2680657,39.0,white,male,True,False,False,False,True,True,incarrest,------(a)
2680658,40.0,white,male,False,True,False,False,True,True,k-,------(f)
2680659,18.0,white,male,True,False,False,False,True,True,prob,--*
2680660,24.0,white,female,False,False,True,False,False,True,prob,--*
2680661,31.0,white,male,True,False,False,False,True,True,k-,------.-(a)
2680662,31.0,black,male,True,False,False,False,True,True,incarrest,------.-(a)
2680663,26.0,black,male,True,False,False,False,True,True,prob,------.-
2680664,16.0,white,male,False,False,True,False,False,True,k-,------(c-)
2681421,50.0,black,male,True,False,False,False,True,True,k-,------(a)
2681422,22.0,black,male,True,False,False,False,True,True,prob,------(c)
2681423,21.0,white,female,True,False,False,False,True,True,prob,------.-(b)
2681424,22.0,white,male,True,False,False,False,True,True,incarrest,------(c)
2681425,22.0,black,male,True,False,False,False,True,True,k-,------(f)
2681426,23.0,black,male,False,True,False,False,True,True,prob,------(a-)
2681427,43.0,black,male,False,True,False,False,True,True,prob,------.-
2681428,21.0,white,female,True,False,False,False,True,True,incarrest,------(a)
2681429,23.0,white,male,False,True,False,False,True,True,k-,------(c-)
2681430,19.0,white,male,False,False,False,False,True,True,prob,--*
2681431,21.0,black,male,True,False,False,False,True,True,prob,--
2681432,20.0,black,female,False,False,True,False,True,True,prob,------.-(b)
2681433,27.0,white,male,True,False,False,False,True,True,prob,------.-
2682387,32.0,black,male,True,False,False,False,True,True,prob,------(i-)
2682388,21.0,white,male,False,True,False,False,True,True,prob,------(a)
2682389,51.0,white,female,False,False,True,False,True,True,incarrest,-------(c)
2682390,37.0,black,male,False,True,False,False,True,True,exigent,------(d)
2682391,33.0,black,male,False,True,False,False,True,True,prob,------(a-)
2682392,26.0,white,male,False,True,False,False,False,True,k-,------.-
2682868,26.0,black,male,False,True,False,False,True,True,prob,-------(c)
2682869,25.0,white,male,True,False,False,False,True,True,prob,------(a)
2682870,44.0,hispanic,male,True,False,False,False,False,True,k-,------(b)
2682871,20.0,black,male,False,False,True,False,True,True,prob,------.-(b)
2683549,44.0,white,male,True,False,False,False,True,True,k-,------.-
2683550,20.0,white,male,False,True,False,False,True,True,k-,--*
2683551,19.0,white,male,False,False,True,False,True,True,prob,------.-(b)
2683552,30.0,black,male,False,True,False,False,True,True,prob,--*
2683553,17.0,white,female,True,False,False,False,True,True,prob,------(a)
2683554,27.0,black,male,False,False,True,False,True,True,k-,------(e)
2683555,21.0,white,male,True,False,False,False,True,True,prob,------.-
2684248,23.0,white,male,False,True,False,False,True,True,prob,------(b)
2684249,38.0,white,male,True,False,False,False,True,True,prob,--*
2684250,25.0,black,male,False,False,True,False,False,True,cons,------(f)
2684251,33.0,white,female,True,False,False,False,True,True,prob,------.-(b)
2684252,44.0,hispanic,male,True,False,False,False,True,False,incarrest,------.-
2684253,38.0,white,female,False,False,True,False,True,True,k-,------(a-)
2684254,29.0,white,male,True,False,False,False,True,True,prob,------(b)
2684255,37.0,black,female,False,True,False,False,False,True,k-,------.-(b)
2684256,26.0,white,male,True,False,False,False,True,True,prob,------(b)
2684257,26.0,black,male,False,False,True,False,True,True,k-,------(a)
2684258,26.0,white,male,True,False,False,False,True,True,k-,------.-(c)
2685075,18.0,hispanic,male,False,True,False,False,True,True,prob,------.-(b)
2685076,32.0,white,male,False,True,False,False,False,True,k-,------(f)
2685077,26.0,black,male,True,False,False,False,False,True,k-,------(a-)
2685078,25.0,black,female,True,False,False,False,True,False,incarrest,-------(a)
2685079,31.0,black,female,True,False,False,False,True,True,prob,------.-(c)
2685080,53.0,black,female,False,True,False,False,False,True,prob,------(e-)
2685081,22.0,black,male,False,False,False,False,True,True,prob,--
2685082,24.0,black,male,False,True,False,False,True,True,cons,-------(d)
2685083,55.0,black,male,False,True,False,False,False,True,cons,------.-
2685084,36.0,black,male,False,True,False,False,True,True,prob,------(c-)
2685964,34.0,white,female,True,False,False,False,True,True,k-,--*
2685965,23.0,black,female,False,False,True,False,True,True,prob,------(i-)
2685966,46.0,black,male,False,False,True,False,False,True,k-,------(i-)
2685967,23.0,other,male,True,False,False,False,True,True,k-,------(a)
2685968,18.0,black,male,False,False,True,False,True,True,prob,------(a)
2685969,18.0,white,male,True,False,False,False,True,True,k-,-------(c)
2686576,23.0,black,male,True,False,False,False,True,True,prob,--
2686577,22.0,white,male,True,False,False,False,True,True,prob,------(a)
2686578,18.0,white,male,False,True,False,False,True,True,prob,------(a-)
2686579,29.0,black,male,False,False,True,False,True,True,prob,------(m)
2686580,23.0,hispanic,male,True,False,False,False,True,True,prob,--*
2686581,25.0,black,male,True,False,False,False,True,True,prob,------(h-)
2686582,39.0,hispanic,male,True,False,False,False,True,True,k-,------(d)
2686583,39.0,hispanic,male,True,False,False,False,True,True,k-,------(c)
2686584,21.0,hispanic,male,False,True,False,False,True,True,incarrest,------.-
2686585,21.0,white,male,True,False,False,False,True,True,prob,------
2686586,21.0,black,female,False,True,False,False,False,True,prob,------(i-)
2686587,24.0,white,male,False,True,False,False,True,True,k-,-------(c)
2686588,19.0,black,female,False,False,True,False,True,True,prob,------.-(b)
2686589,21.0,white,female,True,False,False,False,False,True,prob,--*
2687144,23.0,white,female,False,False,True,False,True,True,prob,------.-
2687368,20.0,hispanic,female,False,True,False,False,True,True,prob,------.-(b)
2687369,22.0,black,male,False,True,False,False,True,True,k-,------(h)
2687370,24.0,white,male,True,False,False,False,True,True,prob,------.-(c)
2687371,26.0,black,male,False,False,True,False,True,True,k-,------(a-)
2687372,20.0,white,female,False,False,True,False,True,True,prob,------(b)
2687373,40.0,white,male,True,False,False,False,True,True,k-,------.-(b)
2687374,29.0,white,male,False,True,False,False,True,True,k-,------.-(b)
2687375,39.0,white,male,True,False,False,False,True,True,incarrest,------.-(a)
2687376,22.0,black,male,False,False,True,False,True,True,k-,------(c)
2687377,31.0,black,male,False,False,True,False,True,True,k-,------.-
2687378,22.0,white,male,True,False,False,False,True,True,prob,--*
2688011,21.0,white,male,True,False,False,False,True,True,prob,------(h)
2688012,25.0,white,male,True,False,False,False,True,True,prob,--*
2688013,24.0,other,male,False,True,False,False,True,True,prob,------.-
2688014,47.0,white,male,False,False,True,False,False,True,cons,-------(c)
2688015,21.0,white,male,False,False,True,False,True,True,prob,------.-
2688016,34.0,black,female,False,True,False,False,True,True,prob,------(a)
2688687,28.0,white,female,True,False,False,False,True,True,k-,------(g)
2688688,19.0,hispanic,male,False,False,True,False,True,True,cons,------(b-)
2688689,20.0,white,female,True,False,False,False,True,True,prob,------(f)
2688690,21.0,white,male,True,False,False,False,True,True,prob,------.-
2688691,33.0,black,male,False,False,True,False,True,True,k-,------(a)
2688692,37.0,black,male,False,True,False,False,True,True,k-,------(d)
2688693,19.0,white,female,True,False,False,False,True,True,prob,------(i-)
2688694,18.0,white,male,True,False,False,False,True,True,prob,------(a)
2688695,33.0,black,male,False,False,True,False,True,True,k-,------.-
2688696,28.0,white,male,False,True,False,False,False,True,k-,-------(c)
2689390,30.0,hispanic,male,False,False,True,False,False,True,cons,------(f)
2689391,24.0,white,female,False,False,True,False,True,True,prob,------(a)
2689392,26.0,black,female,False,True,False,False,True,True,prob,------.-
2689393,25.0,black,male,False,True,False,False,True,True,prob,------(a-)
2689394,19.0,white,male,False,True,False,False,False,True,k-,------(a)
2689395,22.0,hispanic,male,True,False,False,False,True,False,cons,------(a-)
2690132,32.0,white,male,False,True,False,False,True,True,prob,------.-
2690133,21.0,black,male,False,True,False,False,True,True,prob,------(a)
2690134,33.0,hispanic,male,False,True,False,False,True,True,cons,------(b)
2690135,29.0,white,female,False,True,False,False,True,True,k-,------(e-)
2690136,21.0,black,male,False,False,True,False,False,True,cons,------(b)
2690138,34.0,black,male,False,False,True,False,True,True,prob,------(a)
2690139,21.0,white,female,False,False,False,False,False,True,prob,--*
2690140,25.0,white,male,True,False,False,False,True,True,k-,--*
2690942,28.0,black,male,True,False,False,False,True,True,prob,------(a)
2690943,20.0,black,male,False,True,False,False,True,True,prob,------.-(b)
2690944,22.0,black,female,False,True,False,False,True,True,prob,-------(d)
2690945,37.0,black,male,False,False,True,False,True,True,prob,------(-)
2690946,38.0,black,male,True,False,False,False,True,True,k-,------(a)
2691330,22.0,white,male,True,False,False,False,True,True,prob,------(a-)
2691331,25.0,white,female,True,False,False,False,True,True,prob,--*
2691332,28.0,white,male,False,True,False,False,True,True,prob,------.-(b)
2691333,34.0,white,female,False,True,False,False,True,True,prob,------.-(b)
2691334,36.0,asian/pacific islander,male,False,False,True,False,False,True,k-,------(a)
2691856,60.0,white,female,False,False,True,False,False,True,k-,------.-(d)
2691857,39.0,black,male,True,False,False,False,True,True,prob,------(b)
2691858,29.0,black,male,False,False,False,False,True,True,prob,--*
2691859,26.0,white,male,False,True,False,False,True,True,k-,------.-
2691860,17.0,white,male,False,False,True,False,True,True,prob,------(e-)
2692457,26.0,white,male,True,False,False,False,True,True,prob,------(a)
2692458,19.0,black,male,False,False,False,False,True,True,prob,--*
2692459,18.0,white,male,True,False,False,False,True,True,incarrest,------(c-)
2692460,32.0,hispanic,male,False,False,True,False,True,True,cons,-------(c)
2692461,19.0,black,male,True,False,False,False,True,True,prob,------(a-)
2693003,42.0,black,male,True,False,False,False,True,True,prob,------(i-)
2693004,29.0,white,male,False,False,True,False,True,True,cons,-------(c)
2693005,26.0,black,male,False,True,False,False,True,True,prob,------.-(b)
2693006,33.0,white,female,False,True,False,False,True,True,prob,------.-(b)
2693007,35.0,black,male,False,True,False,False,True,True,k-,------(f)
2693679,29.0,hispanic,male,True,False,False,False,True,True,prob,------.-(b)
2693680,35.0,white,male,False,True,False,False,False,True,k-,------.-(b)
2694249,29.0,black,male,False,True,False,False,True,True,incarrest,------.-(b)
2694250,44.0,black,male,True,False,False,False,True,True,prob,------.-(b)
2694251,34.0,white,female,True,False,False,False,True,True,incarrest,------(a-)
2694252,27.0,black,male,False,False,True,False,True,True,prob,------(a)
