,subject_age,subject_race,subject_sex,contraband_found,frisk_performed,search_person,search_vehicle,reason_for_stop,reason_for_search
258258,21.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
258281,39.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
258282,41.0,white,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
258343,43.0,black,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
258351,37.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
258388,28.0,black,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
258413,19.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
258458,18.0,hispanic,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
258523,25.0,other,male,True,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
258525,33.0,black,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
258543,54.0,white,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
258588,43.0,white,female,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
258593,28.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
258604,25.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
258619,44.0,hispanic,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
258620,31.0,white,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
258641,19.0,hispanic,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
258644,26.0,hispanic,female,False,False,False,True,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST
258645,31.0,hispanic,male,False,True,True,True,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
258649,22.0,white,male,True,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
258653,15.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
258673,25.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
258724,35.0,hispanic,female,False,False,True,True,PRE-EXISTING KNOWLEDGE,PROBABLE CAUSE
258725,21.0,hispanic,male,False,False,True,True,PRE-EXISTING KNOWLEDGE,PROBABLE CAUSE
258800,36.0,white,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
258813,20.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
258814,17.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259022,26.0,white,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259023,22.0,white,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259025,20.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259033,19.0,black,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
259034,19.0,black,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
259049,20.0,hispanic,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
259050,32.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259051,28.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259056,18.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259106,49.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
259229,22.0,white,female,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
259230,46.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
259232,29.0,black,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
259233,18.0,black,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
259254,33.0,white,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
259257,29.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259267,39.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259281,35.0,hispanic,female,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
259290,24.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
259291,20.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
259322,18.0,white,male,True,False,True,False,CALL FOR SERVICE,PROBABLE CAUSE
259323,28.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259331,28.0,black,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259353,19.0,hispanic,male,True,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
259365,41.0,black,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259366,37.0,black,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259433,19.0,white,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259471,19.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
259472,17.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
259495,19.0,hispanic,male,False,False,True,True,VIOLATION OF CITY ORDINANCE,CONSENT
259534,21.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
259573,40.0,black,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
259589,38.0,white,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
259598,22.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259609,40.0,white,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259711,28.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
259712,25.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
259729,18.0,hispanic,female,True,False,False,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
259730,24.0,hispanic,male,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
259731,20.0,hispanic,male,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
259740,40.0,white,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
259907,19.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
259949,40.0,hispanic,male,False,True,True,True,OTHER,FRISK FOR SAFETY
259950,40.0,hispanic,male,False,True,True,True,OTHER,FRISK FOR SAFETY
259956,30.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260004,21.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260039,22.0,black,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
260114,19.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260115,18.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260148,45.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
260162,26.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260179,32.0,hispanic,female,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260180,42.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260181,32.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260182,29.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260243,30.0,white,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
260312,25.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260386,23.0,hispanic,male,False,False,True,True,VIOLATION OF CITY ORDINANCE,PROBABLE CAUSE
260387,20.0,hispanic,male,False,False,True,True,VIOLATION OF CITY ORDINANCE,PROBABLE CAUSE
260388,18.0,hispanic,male,False,False,True,True,VIOLATION OF CITY ORDINANCE,PROBABLE CAUSE
260389,17.0,hispanic,male,False,False,True,True,VIOLATION OF CITY ORDINANCE,PROBABLE CAUSE
260402,20.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260403,42.0,hispanic,female,False,True,True,False,OTHER,FRISK FOR SAFETY
260404,31.0,hispanic,male,False,True,True,False,OTHER,FRISK FOR SAFETY
260417,31.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260423,18.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
260432,26.0,black,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260444,50.0,black,male,True,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
260458,25.0,hispanic,male,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
260481,32.0,hispanic,male,False,True,True,True,PRE-EXISTING KNOWLEDGE,FRISK FOR SAFETY
260526,17.0,hispanic,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
260533,66.0,black,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
260553,19.0,black,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
260554,18.0,black,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
260572,27.0,hispanic,female,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260610,18.0,hispanic,male,True,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
260612,29.0,hispanic,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260631,38.0,white,female,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
260634,30.0,black,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260651,30.0,black,female,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
260652,29.0,black,female,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
260665,27.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260684,32.0,white,male,False,True,True,True,OTHER,FRISK FOR SAFETY
260717,42.0,black,male,False,True,True,True,OTHER,FRISK FOR SAFETY
260789,21.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
260790,19.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
260792,33.0,white,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
260796,21.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
260817,23.0,hispanic,female,True,False,True,True,PRE-EXISTING KNOWLEDGE,PROBABLE CAUSE
260818,21.0,black,male,True,False,True,True,PRE-EXISTING KNOWLEDGE,PROBABLE CAUSE
260839,45.0,hispanic,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
260865,19.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260884,31.0,hispanic,male,False,False,True,True,OTHER,PROBABLE CAUSE
260894,26.0,black,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
260912,34.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
260946,36.0,hispanic,male,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
260947,36.0,hispanic,male,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
260957,52.0,black,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
260958,24.0,white,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
261074,25.0,black,female,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
261075,43.0,black,male,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
261076,28.0,black,male,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
261279,25.0,hispanic,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
261349,47.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
261350,47.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
261351,47.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
261352,45.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
261353,45.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
261354,45.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
261365,21.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
261368,21.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
261399,32.0,white,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
261400,22.0,white,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
261401,20.0,white,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
261510,41.0,hispanic,male,False,True,True,False,PRE-EXISTING KNOWLEDGE,FRISK FOR SAFETY
261558,26.0,hispanic,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
261590,38.0,black,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
261604,26.0,black,female,True,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
261609,22.0,hispanic,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
261614,29.0,hispanic,male,True,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
261623,42.0,black,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
261732,23.0,hispanic,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
261770,18.0,hispanic,male,True,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
261771,17.0,hispanic,male,True,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
261772,26.0,hispanic,female,True,False,True,True,SUSPICIOUS PERSON / VEHICLE,PROBABLE CAUSE
261776,29.0,hispanic,female,False,False,True,False,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST
261798,22.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY|NA
261812,18.0,hispanic,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONTRABAND/EVIDENCE IN PLAIN VIEW
261813,17.0,hispanic,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONTRABAND/EVIDENCE IN PLAIN VIEW
261869,22.0,white,male,False,False,True,False,OTHER,PROBABLE CAUSE
261933,44.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
261947,30.0,hispanic,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
261948,24.0,hispanic,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
261960,23.0,hispanic,male,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
261994,17.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
261995,24.0,hispanic,female,False,False,False,True,CALL FOR SERVICE,PROBABLE CAUSE
262007,54.0,white,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
262013,38.0,white,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
262097,25.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
262098,23.0,hispanic,male,False,False,False,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
262180,50.0,white,female,True,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
262185,51.0,hispanic,male,True,False,False,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
262206,27.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
262235,24.0,hispanic,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
262241,40.0,black,male,True,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
262258,47.0,hispanic,male,False,False,False,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
262262,44.0,hispanic,male,True,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
262272,27.0,hispanic,male,True,False,True,False,CALL FOR SERVICE,CONTRABAND/EVIDENCE IN PLAIN VIEW
262273,27.0,hispanic,male,True,False,True,True,CALL FOR SERVICE,CONTRABAND/EVIDENCE IN PLAIN VIEW
262372,25.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
262384,32.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
262391,26.0,hispanic,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
262478,22.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
262480,21.0,black,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
262523,22.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
262534,47.0,white,female,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
262550,37.0,black,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
262553,53.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
262563,38.0,white,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
262601,23.0,hispanic,female,True,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
262633,18.0,black,male,False,True,True,True,OTHER,FRISK FOR SAFETY
262650,34.0,white,male,False,True,True,True,OTHER,FRISK FOR SAFETY
262698,34.0,black,male,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
262706,33.0,white,male,True,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
262737,23.0,black,male,False,False,True,True,VIOLATION OF CITY ORDINANCE,CONSENT
262754,31.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
262755,22.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
262756,21.0,white,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
262766,27.0,black,male,True,False,True,True,OTHER,CONSENT
262768,24.0,black,male,False,False,False,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
262781,28.0,hispanic,male,False,False,True,False,VIOLATION OF CITY ORDINANCE,CONSENT
262782,32.0,white,male,False,False,True,False,VIOLATION OF CITY ORDINANCE,CONSENT
262924,50.0,hispanic,female,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
263047,41.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
263062,18.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
263089,23.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
263124,27.0,white,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
263132,44.0,black,female,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
263331,31.0,asian/pacific islander,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
263358,18.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
263418,26.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
263422,20.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
263455,40.0,white,female,False,True,False,True,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
263456,34.0,white,male,False,True,True,True,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
263464,47.0,black,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
263472,46.0,black,female,True,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
263473,46.0,black,male,True,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
263476,39.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
263477,36.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
263478,22.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
263483,22.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
