,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,search_person,search_vehicle,reason_for_search,reason_for_stop
51034,66.0,white,male,False,True,False,False,True,True,Contraband Visible|Consent Search|-h Waiver Search,Equipment Violation
51062,50.0,hispanic,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
51074,21.0,white,male,False,False,True,False,False,True,Consent Search,Equipment Violation
51101,27.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
51123,57.0,white,male,True,False,False,False,True,True,Search incident to Arrest,Moving Violation
51136,21.0,black,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
51146,27.0,hispanic,male,True,False,False,False,True,False,Search Incident To Arrest,Moving Violation
51155,30.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
51156,52.0,black,male,True,False,False,True,True,True,Search incident to Arrest,Equipment Violation
51169,25.0,black,male,False,False,True,False,True,False,-h Waiver Search,Moving Violation
51170,22.0,hispanic,female,False,False,True,False,False,True,Consent Search,Equipment Violation
51171,26.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
51175,20.0,hispanic,male,False,False,False,False,False,True,Consent Search,Equipment Violation
51178,27.0,black,male,True,False,False,True,True,False,Inventory Search [Prior to Impound],Moving Violation
51283,28.0,white,male,False,False,True,False,True,True,Consent Search,Equipment Violation
51290,35.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
51300,20.0,hispanic,male,False,True,False,False,False,True,-th Waiver Search,Moving Violation
51301,29.0,hispanic,male,False,True,False,False,True,False,-h Waiver Search,Equipment Violation
51373,30.0,hispanic,male,True,False,False,False,False,True,"-th Waiver Search, AND CONSENT SEARCH",Moving Violation
51400,34.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
51401,20.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
51530,20.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
51535,51.0,white,male,False,True,False,False,False,True,Inventory Search,Equipment Violation
51555,35.0,white,female,False,False,True,False,True,False,-th Waiver Search,Moving Violation
51560,45.0,white,male,False,False,False,False,False,True,Inventory Search,Other
51596,19.0,hispanic,male,False,False,True,False,False,True,Odor of Contraband,Moving Violation
51622,52.0,white,female,True,,,False,True,False,Search incident to Arrest,Moving Violation
51623,30.0,hispanic,female,False,True,False,False,True,False,Inventory Search [Prior to Impound],Equipment Violation
51661,49.0,hispanic,male,False,False,True,False,True,False,"-th Waiver Search, -th Waiver Search",Equipment Violation
51667,24.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
51672,18.0,asian/pacific islander,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
51686,24.0,white,male,True,False,False,False,True,True,Search Incident To Arrest,Equipment Violation
51688,36.0,white,male,False,False,False,False,True,False,"-th Waiver Search, AND OBTAINED VERBAL CONSENT",Moving Violation
51711,41.0,black,male,False,True,False,False,True,True,Consent Search|Search Incident To Arrest,Moving Violation
51729,43.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
51860,21.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
51886,55.0,hispanic,female,False,True,False,False,False,True,Inventory Search,Moving Violation
51904,37.0,black,male,False,True,False,False,True,True,-h Waiver Search,Equipment Violation
51909,41.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
51910,43.0,asian/pacific islander,male,False,False,True,False,True,True,Consent Search,Moving Violation
51913,25.0,hispanic,female,False,False,True,False,False,True,Consent Search,Equipment Violation
51925,45.0,black,female,False,,,False,True,False,Inventory Search [Prior to Impound],Equipment Violation
52021,47.0,white,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
52035,27.0,white,male,False,False,False,False,False,True,Consent Search,Equipment Violation
52057,46.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
52089,23.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
52097,34.0,black,female,False,False,False,False,True,True,-th Waiver Search,Equipment Violation
52106,30.0,black,male,False,False,False,False,True,True,-h Waiver Search,Equipment Violation
52156,26.0,white,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
52173,26.0,hispanic,male,True,,,True,True,True,Search incident to Arrest,Moving Violation
52176,26.0,hispanic,male,True,False,False,False,True,True,Search incident to Arrest,Moving Violation
52196,33.0,hispanic,male,False,False,True,False,True,False,Consent Search|-h Waiver Search,Moving Violation
52210,67.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
52216,63.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
52217,34.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
52220,26.0,hispanic,male,False,False,True,False,True,True,"Other, -----A CVC",Moving Violation
52249,33.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
52253,20.0,hispanic,male,False,False,True,False,True,True,"Other, -----A CVC",Equipment Violation
52288,26.0,hispanic,male,False,True,False,False,True,False,Consent Search,Equipment Violation
52289,39.0,black,male,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
52296,19.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
52302,28.0,hispanic,male,False,False,False,False,True,False,Consent Search,Equipment Violation
52312,33.0,black,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
52326,19.0,white,male,False,False,True,False,False,True,Consent Search,Equipment Violation
52365,19.0,hispanic,male,False,False,False,False,True,False,Consent Search,Moving Violation
52425,23.0,white,female,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
52442,28.0,hispanic,male,False,False,True,False,False,True,"Other, Other VEH PAT",Equipment Violation
52455,31.0,hispanic,male,True,False,False,False,True,True,Search incident to Arrest,Equipment Violation
52456,24.0,black,female,False,False,False,False,True,True,"-th Waiver Search, PROBATION FOR NARCOTICS",Moving Violation
52460,19.0,hispanic,female,True,False,False,False,False,True,Search incident to Arrest,Moving Violation
52475,30.0,black,male,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
52502,33.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
52507,31.0,white,male,False,False,True,False,True,True,-th Waiver Search,Moving Violation
52518,33.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
52572,36.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
52629,50.0,white,female,False,False,False,False,True,True,Consent Search,Moving Violation
52756,24.0,hispanic,male,False,False,True,False,True,True,-th Waiver Search,Moving Violation
52791,47.0,black,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
52795,25.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
52823,50.0,hispanic,male,True,False,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
52833,61.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
52859,22.0,hispanic,female,False,True,False,True,True,False,"Odor of Contraband, MARIJUANA",Moving Violation
52865,59.0,white,male,False,False,True,False,True,False,Consent Search,Equipment Violation
52965,39.0,hispanic,female,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
53156,40.0,black,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
53175,20.0,black,male,False,False,True,False,True,False,-th Waiver Search,Moving Violation
53222,38.0,black,male,True,False,False,False,True,False,Search Incident To Arrest,Moving Violation
53235,53.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
53255,23.0,black,male,True,False,False,False,True,True,Search incident to Arrest,Equipment Violation
53261,32.0,white,male,False,True,False,False,True,False,Inventory Search [Prior to Impound],Equipment Violation
53284,46.0,hispanic,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
53300,23.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
53312,18.0,black,male,True,False,False,False,True,False,Search incident to Arrest,Radio Call/Citizen Contact
53324,44.0,white,male,True,False,False,True,True,True,Consent Search,Moving Violation
53353,35.0,hispanic,male,False,True,False,False,False,True,Inventory Search,Moving Violation
53358,43.0,black,male,False,True,False,False,True,False,-h Waiver Search,Moving Violation
53425,33.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
53560,50.0,white,male,True,True,False,True,False,True,-th Waiver Search,Moving Violation
53725,24.0,hispanic,male,False,False,False,True,True,True,Contraband Visible|Consent Search,Moving Violation
53771,46.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
53785,36.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
53788,30.0,hispanic,male,True,True,False,False,True,True,Consent Search,Equipment Violation
53790,25.0,hispanic,male,False,True,False,False,False,True,Odor of Contraband,Equipment Violation
53796,37.0,black,male,True,False,False,True,True,True,Consent Search,Moving Violation
53798,53.0,white,male,False,,,False,True,True,Consent Search,Equipment Violation
53807,25.0,hispanic,female,False,True,False,False,False,True,Consent Search,Equipment Violation
53815,20.0,black,female,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
53818,24.0,other,male,False,False,False,False,False,True,Consent Search,Moving Violation
53842,30.0,hispanic,female,False,True,False,False,True,True,-h Waiver Search,&Equipment Violation
53855,22.0,hispanic,male,False,False,True,False,False,True,Consent Search,Equipment Violation
53873,39.0,white,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
53918,27.0,white,female,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
53920,32.0,black,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
53942,42.0,white,male,True,,,True,True,True,Inventory Search [Prior to Impound],Radio Call/Citizen Contact
54076,18.0,hispanic,male,False,False,True,False,False,True,Consent Search,Equipment Violation
54077,27.0,white,male,False,False,False,False,False,True,-th Waiver Search,Moving Violation
54078,28.0,white,male,True,False,False,False,True,False,-th Waiver Search,Moving Violation
54081,47.0,other,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
54094,22.0,hispanic,male,False,False,False,False,False,True,Consent Search,Moving Violation
